id,brandName,productDisplayName,description,style_note,price,discountedPrice,articleType,gender,masterCategory,subCategory,season,usage,myntraRating,baseColour,fabric,fit,neck,occasion
9f3ee6b0-b145-4626-abf7-9498ab8c2ecf,Nike,Nike Women As Challenger Black T-Shirts,"<p><strong>Composition</strong><br /> Black raglan sleeved jersey made of Dri-Fit polyester, with chest print of Dri-fit logo in silver and nike heat transfer swoosh<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Regular<br /> <br /><strong> Wash care</strong><br /> Machine wash cold with like colours <br /> Do not use softeners or bleach<br /> Tumble dry low <br /> Remove immediately/do not allow to lay on itself when wet <br /> Do not iron <br /> Do not dry clean <br /> <br /> At the gym, on the beach or simply enjoying those healthy runs, there's no better way to do it than in this nike jersey. Smart to look at and engineered with Dry-Fit technology to ensure you stay dry and fresh all day, there's nothing better an active man can ask for. The contoured panels add a dash of style to this tee. Pair it with track pants or <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and <a href='/sports-shoes?src=desc' class='seolink'>sports shoes</a> to complete that uber cool look.</span></p>",NaN,1295.0,1295.0,Tshirts,Women,Apparel,Topwear,Fall,Sports,1.0,Black,Synthetic,Regular Fit,Round Neck,NaN
f63e4a60-915d-48e1-9f96-ebd7c9c970b1,Nike,Nike Women's White Tshirt,"<p><strong>Composition</strong><br /> White round neck t-shirt made of 100% cotton, with short sleeves, fabric tape on inseam of the neckline, and has graphic print on the chest with a metallic tinge<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Regular<br /> <br /><strong> Wash care</strong><br /> Machine wash cold at 30 degrees with like colours<br /> Do not bleach<br /> Tumble dry low<br /> Remove immediately/do not allow to lay on itself when wet<br /> Cool iron, but do not iron on design<br /> Do not dry clean<br /> <br /> Get to ready to don the vixen look with this AS Foxy t-shirt from nike. Let your T-shirt speak volumes of your evil side in style. Pair this tee with denims and flipflops for a great foxy look.<br /> </span></p>",NaN,1095.0,1095.0,Tshirts,Women,Apparel,Topwear,Fall,Sports,1.0,White,Synthetic,Regular Fit,Round Neck,NaN
d804ab3a-3a74-4343-ad91-381f14e6ed99,Nike,Nike Women As Club Jerse White T-Shirts,"<p><strong>Composition</strong><br /> White and grey striped polo t-shirt made of 95% cotton and 5% spandex, has ribbed collar and cuffs and a two-button placket <br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Slim<br /> <br /><strong> Wash care</strong><br /> Machine wash cold at 30 degrees with like colours<br /> Do not bleach<br /> Tumble dry low<br /> Remove immediately/do not allow to lay on itself when wet<br /> Cool iron, but do not iron on design<br /> Do not dry clean<br /> <br /> A creative spin on a timeless style, the versatile nike Club jersey for women shakes up your look with bold stripes, a tailored cut and an iconic, eye-catching logo. The secret to this polo's versatility is in the subtlety of its cut, the fold of its collar, and the soft feel of its material. A tailored cut delivers a clean and customized look, while all over yarn-dyed stripes add a pop of color, taking the classic design in a whole new direction. short sleeves allow great range of motion and create casual, warm-weather style. </span></p>",NaN,1195.0,1195.0,Tshirts,Women,Apparel,Topwear,Fall,Sports,1.0,White,Cotton,Regular Fit,Polo Collar,NaN
5fc78ebf-e464-4b6d-ae4b-0171f4883c87,Indigo Nation,Indigo Nation Men cataclasite Brown Belts,"<p>An all-time favourite accessory, belts form an integral part of dressing - be it to secure a bottom, or act as a styling detail to tops and trousers. This leather belt from indigo nation is set to pump up your style and add wonder to your attire.<br /><br /><strong>Length</strong>: 87 cm<br /><br />Made of tan brown leather for durability and style<br />Tang clasp to offer a snug Fit and hold the belt in place<br />Self colour stitch detailing to lend a rugged look<br />Holes to customise fit<br />Brand logo embossed on the tail<br /><br /><strong>Care</strong><br />Use a brass polisher to maintain buckle shine<br />Use a leather conditioner to protect the leather</p>",NaN,899.0,809.0,Belts,Men,Accessories,Belts,Fall,Casual,1.0,Brown,NaN,NaN,NaN,NaN
527ab01e-b0cd-4632-bc68-0d05888aaec9,Nike,Nike Women As Script Mas Navy Blue Sweatshirts,"<p><strong>Composition</strong><br /> Navy blue hooded sweatshirt made of 80% cotton and 20% polyester, has a lined hood with drawcord, has a rib cuffs and hem for durability and snug Fit, and a kangaroo pocket with interior cord-management feature</p>
<p><span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Slim<br /> <br /> </span><span style=""font-style: normal; font-weight: bold;"">Wash care<br /> </span><span style=""font-style: normal; font-weight: normal;"">Machine wash cold at 30 degrees with like colours<br /> Do not bleach<br /> Tumble dry low<br /> Remove immediately/do not allow to lay on itself when wet<br /> Cool iron, but do not iron on design<br /> Do not dry clean<br /> <br /> With classic cursive print, this nike ""Moto"" Script Hoodie honours speed-obsessed motocross athletes in a warm, media-friendly design. The ribbed hem and cuffs offer a snug fit, while the interior cord management feature keeps media player cords away from your sporting experience.</span></p>",NaN,1995.0,1995.0,Sweatshirts,Women,Apparel,Topwear,Fall,Sports,1.0,Navy Blue,Blended,NaN,NaN,NaN
57a72e00-6dad-409d-9396-e89f234bbeda,Nike,Nike Women As See The Win Black T-Shirts,"<p><strong>Composition</strong><br /> Black crew-neck t-shirt made of 100% cotton, with interior neck taping, short sleeves and screen-print on the front<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Slim<br /> <br /><strong> Wash care</strong><br /> Machine wash cold at 30 degrees with like colours<br /> Do not bleach<br /> Tumble dry low<br /> Remove immediately/do not allow to lay on itself when wet<br /> Cool iron, but do not iron on design<br /> Do not dry clean<br /> <br /> With a slim Fit that contours your body, this nike ""See The Win"" t-shirt is conspicuously inspiring. Tackle whatever's ahead of you in this tee, while the fabric keeps you fresh and comfortable all day.<br /> <br /> </span></p>",NaN,995.0,995.0,Tshirts,Women,Apparel,Topwear,Fall,Sports,1.0,Black,Synthetic,Regular Fit,Round Neck,NaN
3dd3bbbc-270e-4196-9fa8-be99fdfcb887,Nike,Nike Men As Arsenal Co Navy Blue T-Shirts,"<p><strong>Composition</strong><br /> Arsenal crew neck t-shirt made of 100% cotton, with short sleeves, fabric tape on inseam of the neckline, graphic print with metallic tints on the chest and Arsenal badge printed on left sleeve<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Regular<br /> <br /><strong> Wash care</strong><br /> Machine wash cold at 30 degrees with like colours<br /> Do not bleach<br /> Tumble dry low<br /> Remove immediately/do not allow to lay on itself when wet<br /> Cool iron, but do not iron on design<br /> Do not dry clean<br /> <br /> Wear the Arsenal football Club men's Soccer t-shirt like a badge of honour. A signature team design that remixes iconic Gunners' graphic to create an intimidating icon, this Arsenal T-Shirt is a must-have for fans and players alike.<br /> </span></p>",NaN,1195.0,1195.0,Tshirts,Men,Apparel,Topwear,Fall,Sports,1.0,Navy Blue,Synthetic,Regular Fit,NaN,NaN
d5d8ee53-345f-42ea-82c0-7495a29c37d9,Nike,Nike Men AS FCB Core T Black T-shirts,"<p><strong>Composition</strong><br /> Black crew neck t-shirt made of 100% cotton, with short sleeves, fabric tape on inseam of the neckline, has graphic print with metallic tints on the chest and Barcelona badge printed on left sleeve<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Regular<br /> <br /><strong> Wash care</strong><br /> Machine wash cold at 30 degrees with like colours<br /> Do not bleach<br /> Tumble dry low<br /> Remove immediately/do not allow to lay on itself when wet<br /> Cool iron, but do not iron on design<br /> Do not dry clean<br /> <br /> If your heart beats for the Barcelona team, then this t-shirt is a msut-have in your Sports collection. Team this with <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and soccer cleats for that ultimate look and feel of the game.<br /> </span></p>",NaN,1195.0,1195.0,Tshirts,Men,Apparel,Topwear,Fall,Sports,1.0,Black,Synthetic,Regular Fit,Round Neck,NaN
5c7039ac-73f3-44d9-86b7-532f46749a79,Nike,Nike Men As Ad Breakli Navy Blue Shorts,"<p><strong>Composition</strong><br /> Black <a href='/men-shorts?src=desc' class='seolink'>shorts</a> made of 100% cotton, with blue stitch detailing on the sides, elastic waist with a drawcord, a discreet pocket at the back and two side pockets<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Comfort<br /> <br /><strong> Wash care</strong><br /> Machine wash cold at 30 degrees with like colours<br /> Do not bleach<br /> Tumble dry low<br /> Remove immediately/do not allow to lay on itself when wet<br /> Cool iron, but do not iron on design<br /> Do not dry clean<br /> <br /> Built with the breathability and zero-distraction Fit athletes demand for focus, this nike running shorts comes in a front-to-back color-block design, including hi-vis features for night workouts. This high-performance shorts features a supportive two-in-one cut built with fabric that rapidly moves sweat away from the body.<br /> </span></p>",NaN,1195.0,1195.0,Shorts,Men,Apparel,Bottomwear,Fall,Sports,1.0,Navy Blue,NaN,NaN,NaN,NaN
de021ab9-8fe7-4c41-87b1-42ba6ce3f82f,Nike,Nike Men White Polo Tshirts,"<p>White polo  neck t-shirt with short sleeves, made of  88% polyester and 12% spandex, has graphic print on the front, mesh panel at the back of the neck,  nike swoosh printed on the left chest, brand tab appliqued at the hem, and engineered with Dri-Fit technology<br /><br /></p>","<p>Whether you're playing at Wimbledon or in your local park, this white polo neck t-shirt from nike will give you the comfort and flexibility you require during your matches. The mesh panel at the back ensures better breathability during games, and the eye-catching graphic print ensures that you are the centre of attention. Engineered with Nike's Dri Fit technology, it wicks away sweat to keep you dry and comfortable during the game. Team the tee with comfortable tracks or&nbsp;shorts&nbsp;when you're ruling the court, or with&nbsp;jeans&nbsp;for casual outings.</p>",2095.0,2095.0,Tshirts,Men,Apparel,Topwear,Fall,Sports,1.0,White,Blended,NaN,Polo Collar,Casual
86527d74-ed66-4469-8dd6-4376215d96b6,Murcia,Murcia Women Mcc Purple Purple Handbags,<p><strong>bag care</strong><br />Rub surface with dry clean cloth to remove dust and dirt<br />Use a mild leather cleaner</p>,<p>NA</p>,3375.0,3375.0,Handbags,Women,Accessories,Bags,Winter,Casual,1.0,Purple,NaN,NaN,NaN,Casual
92c094af-f325-4c65-8025-f724062aa9eb,Nike,Nike Women As Element Ja Black T-Shirt,"<p><strong>Composition</strong><br /> Fuchsia pink high collared t-shirt made of 100% polyester, has a half-length zipper, raglan sleeves with flat-seam design and a reflective loop on centre-back neck to keep media-player cords out of the way<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Comfort<br /> <br /> </span><span style=""font-style: normal; font-weight: bold;"">Wash care<br /> </span><span style=""font-style: normal; font-weight: normal;"">Machine wash cold at 30 degrees with like colours<br /> Do not bleach<br /> Tumble dry low<br /> Remove immediately/do not allow to lay on itself when wet<br /> Cool iron, but do not iron on design<br /> Do not dry clean<br /> <br /> This cold-weather running shirt is made of soft, suede Dri-Fit fabric that wicks sweat away from the body to the fabric's surface, where it quickly evaporates. The spandex fibre allows it to stretch comfortably for better mobility and a comfortable, athletic fit. The Element Half-Zip features a fitted design that stays out of your way as you run. Ergonomic seams map the natural contours of your body to help reduce friction and chafing while providing great range of motion. A stand-up collar delivers extra warmth and protection when you need it, and mesh underarm vents increase airflow in this high-heat area to help you stay dry and comfortable. <br /> <br /> Rough on the weather, soft on you, the nike Element Half-Zip women's Running top helps you stay dry, comfortable and distraction-free from the first mile to the last. </span></p>",NaN,2995.0,2995.0,Tshirts,Women,Apparel,Topwear,Fall,Sports,1.0,Black,NaN,NaN,NaN,NaN
048d7356-b0bc-4457-94be-6925b5997c3d,Reebok,Reebok Men Runtone Action Brown Sports Shoes,"<p style=""text-align: justify;"">The reebok RunTone fitness shoe is engineered with strategically  built-in balance pods that transfer air in response to your stride. A  great hit with men and women alike this season, the reebok RunTone  sneaker has a vast array of pods fitted in the outsole that helps you  burn more calories easily.<br /> <br /><strong>Upper</strong><br />Mesh upper with synthetic overlays for enhanced breathability<br />Lace-ups for a snug Fit<br />Cushioned collar, tongue and footbed for extra comfort<br />Mesh tongue for greater breathability<br />Breathable mesh lining and a removable insert<br /> <br /><strong>Midsole</strong><br />EVA midsole for cushioned support and shock absorption<br /><br /><strong>Outsole</strong><br />Balance ball-inspired pods with Moving Air Technology that transfers air in response to your stride <br />Forefoot flex-grooves provide flexibility through footstrike and toe-off<br /> Multi-surface rubber outsole for traction and durability<br /><br /><strong>Wash care</strong><br />Wipe surface with soft, clean, damp cloth to remove dust<br />Do not machine wash</p>",NaN,7999.0,7999.0,Sports Shoes,Men,Footwear,Shoes,Fall,Sports,1.0,Brown,NaN,NaN,NaN,NaN
